coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
apx,1 May 2017,21 May 2017,20.0,374.0,12,blockchain,N/A,2749185.0,900.0,1.0,0.6,N/A,0,5259,4.267,714525,0.21,0.07,1.18,1.18,-0.098,-0.5,0.008,-0.02
auctus,10 Apr 2018,20 Apr 2018,10.0,40.0,7,blockchain,12,3865575.0,3900000.0,0.99,0.28,8699,0,9680,1.642,1413630,0.16,1.29,2.59,2.59,0.113,-12.0,-0.008,-0.023
jet8,28 Feb 2018,14 Mar 2018,14.0,77.0,7,telecommunications,51,32700000.0,36000000.0,0.91,0.0974,29615,0,2058,-0.683,871036,-0.47,-0.03,-0.4,-0.4,0.411,-6.5,-0.002,-0.017
real,31 Aug 2017,30 Sep 2017,30.0,242.0,7,real estate,4,10604571.0,33000000.0,0.32,1.38,2033,0,4511,-0.268,13785,0.0,-0.02,-0.34,-0.34,0.108,-5.0,0.016,0.017
invacio,12 Mar 2018,30 Apr 2018,49.0,30.0,4,fintech,15,1912074.0,30000000.0,0.06,1.0,7008,0,4074,-0.857,336316,-1.48,-2.56,-5.11,-5.11,-2.924,-15.5,-0.106,-0.04
target-coin,15 Jul 2017,31 Aug 2017,47.0,276.0,12,blockchain,4,20711412.0,N/A,0.3,0.05,N/A,0,1624,-0.164,69996,0.03,0.09,1.46,1.55,-0.24,0.182,0.022,-0.003
publica,1 Nov 2017,16 Nov 2017,15.0,195.0,1,saas,21,1046210.0,1000000.0,1.0,0.1,1620,0,2258,1.547,1317120,-0.07,0.18,2.82,2.82,-0.039,-6.5,0.012,-0.037
adhive,28 Feb 2018,14 Mar 2018,14.0,77.0,5,entertainment,17,17491749.0,17500000.0,1.0,0.17,16464,0,5549,-0.675,772548,0.12,0.93,1.86,1.86,-1.424,-3.0,-0.0,0.007
commerceblock,28 Nov 2017,19 Dec 2017,21.0,162.0,4,fintech,7,8820470.0,25000000.0,0.35,0.06,1759,0,261,-0.338,85105,0.17,1.32,2.64,2.64,-0.779,-6.5,0.003,-0.0
biocoin,1 Nov 2017,18 Feb 2018,109.0,101.0,2,other,18,16000000.0,15000000.0,1.0,16.0,327,0,1256,-0.999,41016,-0.11,-0.18,-2.92,-2.92,0.073,-3.0,-0.005,0.003
opus,24 Jul 2017,24 Aug 2017,31.0,279.0,12,entertainment,11,5737250.0,20000000.0,0.29,0.04,1621,0,3639,0.299,37435,-0.08,-0.0,-0.01,-0.01,-0.104,15.0,0.033,-0.013
atlant,7 Sep 2017,1 Nov 2017,55.0,210.0,2,real estate,12,6663530.0,69200000.0,0.1,0.57,5204,0,4047,-0.308,323580,-0.27,0.04,0.68,0.68,-0.222,-8.0,0.006,0.033
viuly,1 Nov 2017,15 Nov 2017,14.0,196.0,5,entertainment,3,N/A,30000000.0,N/A,0.17,6657,0,6222,-0.967,14913,0.32,0.25,4.03,4.03,0.121,-6.0,0.031,-0.02
hoqu,27 Nov 2017,26 Feb 2018,91.0,93.0,4,fintech,5,18782400.0,33200000.0,0.57,0.17,14868,0,6145,-0.564,29097,-0.15,-0.04,-0.63,-0.63,0.042,-10.0,-0.008,0.027
dether,07 Feb 2018,07 Mar 2018,28.0,84.0,5,saas,8,13444650.0,13400000.0,1.0,0.23,6883,0,1276,-0.337,40103,-0.32,-0.11,-1.69,-1.69,0.576,-2.5,0.002,0.01
clearpoll,2 Oct 2017,26 Oct 2017,24.0,216.0,9,saas,9,N/A,1300000.0,N/A,0.13,866,0,120064,2.341,94539,-0.13,0.19,3.04,3.04,-0.129,-3.0,0.013,-0.023
amlt,11 Dec 2017,29 Jan 2018,49.0,121.0,12,blockchain,18,19042042.0,16000000.0,1.0,0.39,5005,0,6593,-0.798,263017,-0.16,-0.01,-0.1,-0.1,0.036,-7.5,0.001,-0.013
tokes,2 Dec 2016,16 Jan 2017,45.0,499.0,1,blockchain,3,N/A,N/A,N/A,5.06,N/A,0,8499,-0.897,15471,0.25,0.19,2.96,2.96,-0.12,-1.5,0.011,-0.033
sether,15 Jan 2018,15 Jan 2018,0.0,135.0,5,saas,14,28000000.0,N/A,N/A,3.9,6962,0,10878,-0.672,46969,-0.1,-0.05,-0.81,-0.81,-0.254,4.0,-0.008,-0.033
aditus,30 Nov 2017,19 Dec 2017,19.0,162.0,7,saas,15,7100193.0,22500000.0,0.32,0.05,13618,0,N/A,-0.735,300285,0.4,3.16,6.32,6.32,0.234,-7.0,0.022,-0.017
internxt,7 Sep 2017,28 Sep 2017,21.0,244.0,5,saas,5,220800.0,41000000.0,0.01,1.01,10197,0,0,2.129,294867,0.16,0.18,2.87,2.87,-0.081,-11.0,0.022,0.027
peculium,21 Dec 2017,24 Jan 2018,34.0,126.0,5,fintech,52,9917634.0,2000000.0,1.0,0.01,N/A,0,16246,-0.583,69616,0.0,0.05,0.78,0.78,0.122,6.0,0.008,0.033
privatix,19 Oct 2017,16 Nov 2017,28.0,195.0,12,saas,16,2391939.0,15000000.0,0.16,3.3,1943,0,704,-0.055,99333,0.11,0.15,2.41,2.41,-0.126,0.5,0.023,0.037
cryptopay,2 Oct 2017,30 Oct 2017,28.0,212.0,4,blockchain,3,18148220.0,64300000.0,0.28,0.31,365,0,8497,0.243,380453,0.1,0.07,1.04,1.04,-0.315,-15.5,0.005,-0.02
voise,6 May 2017,6 Jun 2017,31.0,358.0,5,saas,N/A,64651.0,N/A,N/A,N/A,9062,0,23938,0.0,3629,0.29,0.2,3.11,3.11,-0.976,-4.0,0.087,-0.143
hellogold,28 Aug 2017,2 Oct 2017,35.0,240.0,12,saas,19,5208991.0,N/A,N/A,0.05,1492,0,1968,-0.516,28580,-0.0,0.14,2.29,2.29,-0.135,-23.5,0.022,-0.05
bitdice,15 Aug 2017,15 Sep 2017,31.0,257.0,10,other,1,8748793.0,25000000.0,0.35,0.1,734,0,3505,0.495,60084,0.1,0.18,2.83,2.83,-0.138,13.5,0.004,0.053
clearcoin,16 Nov 2017,31 Mar 2018,135.0,60.0,1,other,17,4350000.0,N/A,N/A,0.01,25348,0,N/A,0.551,93524,0.07,0.54,1.08,1.08,0.49,-0.5,-0.016,-0.003
iungo,7 Dec 2017,31 Jan 2018,55.0,119.0,5,saas,14,45978800.0,46000000.0,1.0,1.15,10755,0,4961,-0.587,885373,-0.17,-0.2,-3.17,-3.17,-0.058,-9.0,-0.01,0.043
fidentiax,6 Nov 2017,5 Dec 2017,29.0,176.0,7,saas,8,1566283.0,2900000.0,0.54,0.93,2487,0,3904,-0.701,77268,0.26,0.07,1.06,1.06,-0.218,3.0,0.0,-0.01
mywish,25 Oct 2017,25 Nov 2017,31.0,186.0,2,other,12,2670000.0,2700000.0,0.99,0.23,2334,0,3988,0.354,305113,0.14,0.18,2.8,2.8,0.272,-1.5,0.008,-0.037
starta,4 Jul 2017,3 Aug 2017,30.0,300.0,2,fintech,13,50000009.0,N/A,N/A,1.0,N/A,0,N/A,-0.204,6482,0.17,0.05,0.73,0.73,-0.635,-1.5,0.025,0.05
gatcoin,17 Dec 2017,5 Jan 2018,19.0,145.0,3,saas,18,14500000.0,14500000.0,1.0,0.2,3984,0,4346,-0.604,681451,-0.3,-0.23,-3.69,-3.69,-0.032,-8.0,-0.014,-0.013
goldmint,20 Sep 2017,11 Nov 2017,52.0,200.0,2,fintech,17,7300000.0,40000000.0,0.18,7.0,11092,0,2595,-0.634,74776,0.24,0.16,2.47,2.47,0.138,35.5,0.012,0.243
digipulse,1 Oct 2017,31 Oct 2017,30.0,211.0,5,other,6,N/A,N/A,N/A,1.21,25554,0,6217,-0.116,4092,0.12,0.24,3.77,3.77,-0.13,3.0,0.019,0.073
herocoin,14 Sep 2017,14 Oct 2017,30.0,228.0,5,other,7,2021034.0,16000000.0,0.13,0.0267,1958,0,N/A,-0.241,852325,0.3,0.16,2.55,2.55,-0.529,-6.0,0.024,-0.017
reftoken,17 Nov 2017,17 Dec 2017,30.0,164.0,5,fintech,8,N/A,48000000.0,N/A,14.0,2897,0,4207,-0.506,129535,0.22,0.1,1.57,1.57,-0.111,6.5,0.032,-0.077
vezt,4 Nov 2017,3 Dec 2017,29.0,178.0,1,entertainment,19,1378806.0,15000000.0,0.09,0.5,2843,0,5363,5.32,2379180,-0.14,-0.13,-2.04,-2.04,-0.533,3.5,-0.012,0.043
starbase,9 Nov 2017,24 Nov 2017,15.0,187.0,8,saas,5,8842000.0,10000000.0,0.88,0.1,N/A,0,181,0.078,11977,0.31,0.15,2.32,2.32,1.83,0.0,0.263,-0.023
experty,25 Jan 2018,25 Feb 2018,31.0,94.0,6,telecommunications,15,9468000.0,9500000.0,1.0,1.05,14088,0,15648,-0.373,1742640,-0.58,-0.12,-1.85,-1.85,-0.056,6.0,-0.012,0.08
hush,02 May 2018,10 Jun 2018,39.0,-11.0,5,blockchain,12,N/A,N/A,0.0,0.817,622,0,776,-0.949,69,0.01,0.16,2.51,2.51,-0.122,-1.0,0.031,-0.037
fabric-token,15 Feb 2018,1 Apr 2018,45.0,63.0,5,blockchain,11,1035986.0,9000000.0,0.12,0.1125,5381,0,1524,-0.172,83004,1.54,2.67,5.33,5.44,-4.584,-22.175,0.04,-0.026
cryptoping,25 May 2017,24 Jun 2017,30.0,340.0,12,saas,0,2742420.0,N/A,N/A,0.28,2,0,10411,0.425,407237,-0.19,0.03,0.48,0.48,-0.082,-2.5,0.014,0.067
upfiring,3 Oct 2017,31 Oct 2017,28.0,211.0,12,saas,N/A,25848.0,N/A,N/A,0.05,N/A,0,N/A,7.382,362421,-0.26,0.21,3.33,3.33,-0.267,3.0,0.016,-0.02
eboost,13 Sep 2016,25 Oct 2016,42.0,586.0,12,other,N/A,N/A,N/A,N/A,0.2,N/A,0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.022
lampix,9 Aug 2017,18 Aug 2017,9.0,285.0,1,saas,13,14200000.0,60000000.0,0.24,0.26,1648,0,3349,-0.634,29039,0.07,0.06,0.89,0.89,-0.121,-1.0,0.005,-0.007
blockcat,15 Jul 2017,14 Aug 2017,30.0,289.0,1,saas,7,6284400.0,5000000.0,1.0,1.0,N/A,0,7848,0.08,28777,0.19,0.06,0.96,0.96,-0.193,-3.5,0.006,-0.02
zrcoin,11 May 2017,9 Jun 2017,29.0,355.0,2,blockchain,11,7000000.0,N/A,N/A,1.55,919,0,N/A,47.348,2303,0.08,0.03,0.5,0.5,-0.1,-3.5,0.006,-0.007
copytrack,10 Dec 2017,10 Feb 2018,62.0,109.0,5,fintech,4,11087368.0,62900000.0,0.18,1.19,8488,0,N/A,-0.648,85931,-0.1,-0.02,-0.35,-0.35,0.279,4.5,-0.005,-0.043
autonio,22 Sep 2017,22 Oct 2017,30.0,220.0,12,fintech,9,N/A,10000000.0,N/A,0.1,4201,0,6715,-0.955,11004,0.36,0.27,4.26,4.26,-0.807,2.0,0.042,-0.023
parkgene,15 Jan 2018,19 Mar 2018,63.0,72.0,7,fintech,5,24335000.0,35000000.0,0.7,0.1,7049,0,776,-0.874,58791,-0.13,-1.05,-2.1,-2.1,-0.533,11.5,-0.017,-0.027
chainium,25 Dec 2017,12 Jan 2018,18.0,138.0,5,fintech,6,3434946.0,5500000.0,0.62,0.0664,N/A,0,63,0.594,70198,0.07,0.52,1.04,1.04,0.691,-10.5,-0.004,-0.003
trakinvest,8 Feb 2018,7 Mar 2018,27.0,84.0,7,fintech,14,50000000.0,N/A,N/A,0.85,38652,0,470,-0.849,262810,-0.01,-0.1,-0.2,-0.2,-0.694,-19.5,-0.011,-0.13
aigang,15 Nov 2017,15 Dec 2017,30.0,166.0,7,fintech,7,4228920.0,31100000.0,0.14,0.31,4644,0,7825,12.097,16206500,-0.22,-0.26,-4.06,-4.06,-0.225,-4.0,-0.019,0.007
ethorse,10 Jan 2018,17 Jan 2018,7.0,133.0,7,other,N/A,4800000.0,N/A,N/A,0.052,N/A,0,1279,1.613,523864,0.01,0.03,0.4,0.4,-0.079,-23.0,-0.001,0.053
daneel,29 Jan 2018,5 Mar 2018,35.0,86.0,5,fintech,15,2830400.0,16000000.0,0.18,0.29,6287,0,N/A,-0.833,130556,0.37,2.97,5.94,5.94,2.862,-3.5,0.085,-0.043
bonpay,31 Oct 2017,28 Nov 2017,28.0,183.0,4,fintech,4,10000000.0,N/A,N/A,0.9,955,0,10036,1.144,4834,-0.02,0.0,0.04,0.04,-0.098,-21.0,-0.0,-0.023
syncfab,15 Feb 2018,15 Mar 2018,28.0,76.0,1,saas,9,9155717.0,19700000.0,0.46,0.12,10179,0,N/A,-0.612,48703,0.02,0.14,0.28,0.28,-0.619,-6.0,-0.014,-0.023
verime,1 Mar 2018,31 Mar 2018,30.0,60.0,7,saas,18,21720000.0,30000000.0,0.72,0.165,39639,0,9085,-0.167,95404,-0.3,-2.41,-4.82,-4.82,-0.128,-2.0,-0.042,0.0
blitzpredict,22 Jan 2018,22 Feb 2018,31.0,97.0,12,other,5,4374000.0,7300000.0,0.6,0.0292,13881,0,N/A,-0.677,48405,-0.04,0.08,1.21,1.21,0.365,-2.5,0.02,0.003
1world,5 Oct 2017,6 Nov 2017,32.0,205.0,1,blockchain,66,5000000.0,N/A,N/A,1.2,6991,0,7403,-0.657,357311,-0.08,-0.01,-0.12,-0.12,-0.122,6.5,-0.009,0.013
flypme,19 Sep 2017,26 Sep 2017,7.0,253.0,5,other,1,1610000.0,N/A,N/A,0.07,22,0,N/A,1.578,15603,0.1,0.21,3.3,3.3,-0.529,0.0,0.022,0.023
eventchain,13 Sep 2017,14 Oct 2017,31.0,228.0,1,entertainment,8,772896.0,13500000.0,0.06,1.47,N/A,0,26848,-0.887,1884,0.21,0.17,2.74,2.74,-0.53,-22.0,0.04,0.08
darcrus,21 Dec 2016,26 Dec 2016,5.0,520.0,12,saas,1,29742.0,N/A,0.23,0.02,1550,0,9381,0.05,6268,0.36,0.17,2.66,2.66,-0.502,-15.5,0.024,-0.023
coinlancer,14 Oct 2017,15 Nov 2017,32.0,196.0,12,saas,36,11860153.0,50000000.0,0.24,0.25,7218,0,2258,0.691,3536710,0.03,-0.09,-1.49,-1.49,-0.222,-5.5,-0.009,0.01
transcodium,1 Mar 2018,30 Apr 2018,60.0,30.0,4,saas,7,10977534.0,30000000.0,0.37,0.376,6187,0,N/A,-0.625,488145,-0.19,-1.5,-3.0,-3.0,-1.005,-20.5,-0.026,-0.12
micromoney,18 Oct 2017,18 Nov 2017,31.0,193.0,12,fintech,18,10541585.0,30000000.0,0.35,1.0,5209,0,165990,-0.326,452417,0.31,0.09,1.47,1.47,-0.165,-1.0,0.0,-0.027
pylon-network,4 Oct 2017,24 Oct 2017,20.0,222.0,5,energy,11,N/A,N/A,N/A,1.79,1515,0,4018,12.201,69585,0.11,0.02,0.25,0.41,-0.39,0.975,0.002,-0.003
verify,29 Nov 2017,06 Dec 2017,7.0,175.0,7,saas,9,2500000.0,2500000.0,1.0,0.23,3554,0,510,1.44,803439,0.32,0.12,1.86,1.86,0.167,-6.0,0.009,-0.077
tokenstars,31 Aug 2017,31 Oct 2017,61.0,211.0,7,other,4,4901220.0,7500000.0,0.65,0.42,17900,0,N/A,-0.165,409248,-1.13,-1.96,-3.93,-3.93,-0.153,1.0,-0.036,0.0
live-stars,15 Jan 2018,15 Feb 2018,31.0,108.0,5,saas,6,2518564.0,5000000.0,0.5,0.2,2738,0,7810,-0.602,144179,-0.06,-0.46,-0.92,-0.67,-0.1,3.275,-0.014,0.02
hirematch,1 Oct 2017,15 Feb 2018,137.0,104.0,1,fintech,4,16000000.0,N/A,N/A,0.17,N/A,0,1937,-0.832,98386,0.03,0.16,2.52,2.52,-0.053,-2.5,0.013,-0.007
dcorp,01 Jun 2017,29 Jun 2017,28.0,335.0,12,fintech,4,N/A,N/A,N/A,N/A,1722,0,N/A,0.0,199375,-0.09,0.13,2.12,2.12,0.076,24.0,0.009,0.31
ethersportz,9 Jan 2018,10 Jan 2018,1.0,140.0,1,entertainment,6,3500000.0,3500000.0,1.0,0.5,1778,0,N/A,0.123,71545,0.12,0.04,0.57,0.57,1.062,1.5,0.017,-0.053
crycash,12 Dec 2017,31 Jan 2018,50.0,119.0,5,blockchain,6,N/A,N/A,N/A,1.1,3129,0,1431,-0.574,50581,0.07,0.57,1.14,1.14,0.188,4.0,-0.003,-0.03
chronologic,25 Aug 2017,25 Sep 2017,31.0,247.0,12,fintech,3,7400000.0,N/A,N/A,0.1,N/A,0,N/A,108.4,23084,-0.02,-0.0,-0.02,-0.02,-0.009,7.5,0.011,-0.02
soma,27 Sep 2017,14 Nov 2017,48.0,197.0,5,ecommerce,11,6049621.0,39800000.0,0.15,0.74,1595,0,4883,-0.686,6114,0.39,0.15,2.37,2.37,-0.254,33.0,0.025,0.04
skincoin,21 Jun 2017,21 Jul 2017,30.0,313.0,2,blockchain,5,3292183.0,10000000.0,0.33,0.04,729,0,6689,-0.08,9042,-0.18,0.0,0.0,0.0,-0.345,-6.0,0.009,-0.04
boutspro,11 Mar 2018,25 Mar 2018,14.0,66.0,4,blockchain,32,N/A,7000000.0,N/A,0.007,13102,0,9825,2.189,100240,0.04,0.3,0.6,0.6,-0.315,-4.5,0.001,-0.03
obsidian,12 Aug 2017,26 Aug 2017,14.0,277.0,4,saas,6,1566332.0,8820000.0,0.18,0.15,801,0,8792,1.49,262223,0.12,0.15,2.45,2.45,-0.037,-0.5,0.003,-0.053
biotron,27 Mar 2018,05 Apr 2018,9.0,55.0,12,other,N/A,N/A,N/A,N/A,0.22,2447,0,N/A,-0.814,955,0.16,1.3,2.61,2.61,0.382,-0.5,0.018,0.017
earth-token,15 Dec 2017,15 Mar 2018,90.0,80.0,11,saas,11,N/A,N/A,N/A,0.16,13062,0,20284,-0.699,509033,-0.36,-2.82,-5.64,-5.44,-0.269,-1.1,-0.044,-0.024
qvolta,10 Oct 2017,20 Oct 2017,10.0,222.0,7,blockchain,4,729652.0,4700000.0,0.16,0.3,1614,0,0,0.064,40141,0.06,0.14,2.28,2.28,0.112,-18.0,0.016,-0.023
blocklancer,16 Jan 2018,16 Feb 2018,31.0,103.0,5,fintech,5,30000010.0,90000000.0,0.33,0.09,N/A,0,50,-0.795,34683,0.24,0.1,1.62,1.62,1.006,-1.0,0.02,-0.073
centra,03 Aug 2017,02 Oct 2017,60.0,240.0,1,fintech,19,26100000.0,26100000.0,1.0,0.73,1188,0,46,-0.527,2484,0.24,0.14,2.22,2.22,-0.206,28.5,0.044,0.147
pluscoin,26 Sep 2017,10 Oct 2017,14.0,232.0,8,blockchain,13,9598000.0,N/A,N/A,1.49,116,0,247,-0.999,67444,-0.11,0.08,1.23,1.23,-0.741,-35.0,0.057,0.643
wandx,27 Oct 2017,21 Nov 2017,25.0,190.0,7,other,6,86654.0,N/A,N/A,0.09,2377,0,6310,4.727,90663,0.3,0.04,0.6,0.6,0.346,-4.0,0.01,-0.023
fundyourselfnow,13 Jun 2017,31 Jul 2017,48.0,303.0,12,other,9,N/A,N/A,N/A,N/A,5193,0,N/A,0.0,27307,0.24,0.14,2.2,2.2,0.176,-7.5,0.018,-0.003
bitjob,12 Sep 2017,13 Oct 2017,31.0,233.0,12,saas,26,2726424.0,12000000.0,0.23,0.39,2185,0,6863,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.007
nitro,30 Nov 2017,26 Dec 2017,26.0,155.0,3,saas,16,2694156.0,58000000.0,0.05,0.97,16203,0,3724,0.577,131540,0.07,0.07,1.18,1.18,-0.381,3.5,0.027,0.11
tigereum,8 Dec 2017,18 Dec 2017,10.0,163.0,4,saas,15,N/A,12000000.0,N/A,0.067,N/A,0,3563,1.166,195263,0.29,0.14,2.27,2.27,-0.112,-16.5,0.02,-0.08
phi-token,8 Mar 2018,21 Mar 2018,13.0,74.0,5,other,16,3800000.0,N/A,N/A,1.61803,26306,0,3814,-0.631,58338,-0.09,-0.69,-1.38,-1.25,0.162,-6.35,-0.01,-0.025
plancoin,24 Jan 2018,23 Feb 2018,30.0,96.0,12,blockchain,N/A,1700000.0,N/A,N/A,0.6,N/A,0,1895,-0.584,282642,0.03,0.21,0.41,0.41,0.886,16.0,-0.004,-0.2
mcap,27 Apr 2017,7 May 2017,10.0,388.0,1,blockchain,N/A,44287318.0,N/A,N/A,4.0,N/A,0,152,0.635,3797,-0.1,-0.14,-2.3,-2.3,0.035,-1.5,-0.004,-0.023
authorship,15 Aug 2017,14 Sep 2017,30.0,258.0,1,telecommunications,1,N/A,7000000.0,N/A,0.04,138,0,11616,-0.287,12714,0.1,0.11,1.74,1.74,-0.097,-2.5,0.019,0.003
elcoin,08 Jan 2018,05 Feb 2018,28.0,114.0,5,saas,18,N/A,30000000.0,N/A,N/A,698,0,4528,0.0,11,-0.12,0.16,2.61,2.61,-223.15,-218.0,37.97,1.46
suretly,11 Jul 2017,11 Aug 2017,31.0,292.0,2,fintech,6,28000001.0,N/A,N/A,30.93,N/A,0,1288,-0.578,12585,-0.12,-0.04,-0.67,-0.67,-0.018,-8.0,0.004,0.01
emphy,7 Oct 2017,5 Nov 2017,29.0,206.0,5,real estate,5,44500.0,7260000.0,0.01,0.1,13636,0,13062,1.42,100754,0.14,0.24,3.84,3.84,0.045,-7.0,0.029,-0.063
fujinto,10 Aug 2017,10 Sep 2017,31.0,262.0,8,blockchain,4,17566200.0,N/A,0.6,0.07,N/A,0,939,4.452,580241,-0.34,-0.24,-3.74,-3.74,0.354,38.0,0.001,0.293
bitair,17 Sep 2017,31 Oct 2017,44.0,211.0,12,other,N/A,21510000.0,N/A,N/A,0.019,N/A,0,N/A,-0.239,209739,0.14,-0.02,-0.32,-0.32,-0.24,1.5,-0.007,0.047
escroco,30 Oct 2017,28 Nov 2017,29.0,187.0,12,fintech,N/A,N/A,N/A,N/A,0.1,N/A,0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
crystal-clear,8 Sep 2017,8 Oct 2017,30.0,238.0,2,transportation,7,3377550.0,N/A,N/A,3.09,N/A,0,4522,-0.1,21319,-0.14,-0.02,-0.39,-0.28,-0.499,-2.3,0.019,-0.005
peerguess,28 Oct 2017,09 Dec 2017,42.0,176.0,12,saas,13,N/A,N/A,N/A,0.06,1072,0,2035,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003
hedge,15 Sep 2017,15 Oct 2017,30.0,227.0,5,blockchain,9,2100000.0,15000000.0,0.14,0.67,N/A,0,3776,0.063,35573,0.16,0.13,2.06,2.06,-0.23,22.0,0.062,0.14
srcoin,1 Mar 2018,31 Mar 2018,30.0,60.0,12,insurance services,11,4000000.0,N/A,N/A,0.006,1245,0,943,-0.185,132146,0.04,0.31,0.63,0.63,-2.638,9.0,-0.02,-0.083
ecobit,9 Apr 2017,15 Jun 2017,67.0,349.0,12,other,N/A,N/A,N/A,N/A,0.03,279,0,1125,0.078,41297,-0.03,-0.0,-0.0,-0.0,-0.149,-0.5,0.008,-0.013
tokenbox,14 Nov 2017,28 Nov 2017,14.0,183.0,2,saas,8,8000000.0,20000000.0,0.4,1.0,1993,0,2422,0.5,116601,-0.15,-0.12,-1.91,-1.91,0.079,2.5,-0.005,0.103
blockpool,01 May 2017,30 Jun 2017,60.0,334.0,12,other,10,N/A,N/A,N/A,N/A,N/A,0,N/A,0.0,39542,-0.11,0.18,2.93,2.93,-0.017,-8.5,0.011,-0.03
sense,7 Nov 2017,21 Nov 2017,14.0,190.0,1,telecommunications,7,15000000.0,15000000.0,1.0,0.1,2451,0,9116,-0.433,13019,0.03,-0.16,-2.58,-2.58,-0.293,-9.0,-0.004,0.02
ethbits,15 Apr 2017,13 May 2017,28.0,382.0,4,saas,3,1216178.0,N/A,N/A,1.14,6271,0,5546,0.921,3027,0.06,0.25,3.94,3.94,30.738,2.5,2.038,-0.017
neverdie,30 Jun 2017,1 Sep 2017,63.0,271.0,1,entertainment,2,5800000.0,10000000.0,0.58,0.25,7,0,1486,-0.193,43022,-0.08,-0.16,-2.59,-2.59,-0.251,-4.5,0.006,-0.087
farad,1 Oct 2017,31 Oct 2017,30.0,211.0,12,energy,11,N/A,N/A,N/A,0.13,76,0,3417,-0.395,39680,0.05,0.12,1.95,1.95,-0.124,8.0,0.013,0.077
monster-byte,6 Jul 2017,4 Aug 2017,29.0,303.0,10,entertainment,2,10000002.0,N/A,1.0,0.11,N/A,0,2201,-0.271,16860,0.13,0.13,2.1,2.21,0.449,1.3,0.027,-0.024
musiconomi,27 Aug 2017,27 Sep 2017,31.0,245.0,12,other,6,N/A,N/A,N/A,0.01,N/A,0,N/A,10.468,735,0.09,0.12,1.87,1.87,-0.008,-2.5,0.021,-0.003
etheriya,21 Jun 2017,10 Aug 2017,50.0,293.0,12,saas,N/A,30000.0,N/A,0.85,0.25,N/A,0,592,5.4,23481,0.18,0.02,0.34,0.34,1.002,-7.0,0.044,0.04
oceanlab,07 Aug 2017,31 Aug 2017,24.0,272.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0.0,29066,0.34,0.17,2.64,2.64,-0.145,-2.0,0.009,0.033
global-jobcoin,28 Oct 2017,6 Dec 2017,39.0,179.0,6,saas,4,N/A,N/A,N/A,1.31,N/A,0,12060,-0.817,14648,0.14,0.13,2.13,2.22,0.369,-56.2,0.082,0.008
bitpark-coin,15 Sep 2016,20 Oct 2016,35.0,591.0,8,fintech,1,29195.0,N/A,N/A,0.1,N/A,0,1109,-0.817,103,-0.02,0.08,1.2,1.33,0.495,-5.125,0.022,-0.022
blockpay,23 Aug 2016,15 Sep 2016,23.0,622.0,6,saas,1,53836010.0,N/A,N/A,0.12,N/A,0,N/A,0.762,483,-0.17,-0.01,-0.13,-0.13,0.453,-17.0,0.029,0.08
regalcoin,22 Aug 2017,22 Sep 2017,31.0,250.0,12,blockchain,N/A,N/A,N/A,N/A,0.97,5564,0,9589,10.742,3808740,0.4,0.22,3.52,3.52,-0.257,7.0,-0.005,-0.027
newbium,1 May 2016,31 May 2016,30.0,729.0,12,saas,N/A,38180.0,600000.0,0.06,N/A,N/A,0,3260,0.0,11,0.27,0.22,3.51,3.51,-0.467,-3.5,0.089,-0.003
tigercoin,25 Feb 2018,25 Mar 2018,28.0,66.0,12,fintech,N/A,N/A,N/A,N/A,N/A,507,0,N/A,0.0,0.0,-0.24,-0.13,-2.12,-2.12,-0.248,0.5,0.046,-0.01
abjcoin,1 Sep 2017,30 Oct 2017,59.0,212.0,12,blockchain,10,N/A,1290000.0,N/A,0.5,1822,0,N/A,0.183,87523,0.09,0.23,3.57,3.57,0.345,22.5,0.115,0.207
bankcoin,5 Nov 2016,19 Dec 2016,44.0,527.0,10,fintech,2,1000000.0,N/A,0.16,0.25,20,0,2530,0.998,47742,0.11,0.23,3.65,3.65,0.22,-3.0,0.067,0.033
300-token,30 Jun 2017,6 Jul 2017,6.0,332.0,12,blockchain,N/A,16724.0,N/A,0.7,79.76,N/A,0,821,7.334,22581,-0.15,0.03,0.48,0.61,0.573,2.975,0.016,0.077
ccore,9 Nov 2017,30 Nov 2017,21.0,181.0,12,fintech,8,1400000.0,N/A,N/A,0.45,2056,0,3936,1.163,15228,0.11,0.12,1.84,1.84,0.26,15.5,0.04,-0.08
bolenum,15 Jul 2017,14 Aug 2017,30.0,289.0,12,blockchain,N/A,19121.0,N/A,N/A,5.98,N/A,0,54555,-0.996,13218,-0.1,0.12,1.85,1.85,1.077,-7.5,0.03,0.027
icobid,09 Dec 2016,09 Jan 2017,31.0,506.0,12,other,N/A,N/A,N/A,N/A,0.0,N/A,0,N/A,0.0,808,0.25,0.14,2.2,2.2,0.788,13.0,0.027,-0.093
