coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
envion, 15 Dec 2017, 14 Jan 2018,30.0,281.0,6, blockchain,8,10001227.0,142874671.0,0.07,1.0,17574,0,19909,1,122, High, High,0.82,-0.03575,168394,-0.223,-0.125,-1.981,-2.047,0.047,0.051,-0.004,-0.004
apx, 1 May 2017, 21 May 2017,20.0,519.0,12, other,N/A,2749185.0,2749185.0,1.0,0.6,680,5,5078,2,181, N/A, N/A,0.12,4.26667,714525,0.202,0.074,1.175,1.14,0.085,1.433,0.005,0.002
omnitude, 28 Mar 2018, 4 Jun 2018,68.0,140.0,4, blockchain,9,8000000.0,15686275.0,0.51,0.46,1190,1,14090,3,297, VeryHigh, Low,N/A,-0.78433,252012,-0.212,-0.052,-0.821,-0.882,0.358,3.109,-0.001,-0.001
shipchain, 01 Jan 2018, 06 Jan 2018,5.0,289.0,1, blockchain,11,30000000.0,30000000.0,1.0,0.34,21365,0,9057,1,145, High, N/A,0.84,-0.1595,49895,-0.403,-0.069,-1.101,-1.142,0.223,1.338,-0.007,-0.008
sense, 7 Nov 2017, 21 Nov 2017,14.0,335.0,1, blockchain,7,15000000.0,15000000.0,1.0,0.1,2692,1,495,1,74, Medium, Medium,N/A,-0.43293,13019,0.027,-0.161,-2.557,-2.596,-0.071,-0.124,0.005,0.005
talao, 4 Jul 2018, 29 Jul 2018,25.0,85.0,5, other,10,2340000.0,11142857.0,0.21,0.46,11296,1,3373,2,108, Medium, Medium,N/A,-0.75883,9289,0.042,0.055,0.878,0.855,-2.184,-10.246,0.019,0.018
tokenbox, 14 Nov 2017, 28 Nov 2017,14.0,328.0,2, fintech,8,8000000.0,20000000.0,0.4,1.0,1972,1,2312,2,117, Medium, Medium,N/A,0.5,116601,-0.152,-0.126,-1.995,-2.039,-0.128,-2.206,-0.002,-0.002
biocoin, 1 Nov 2017, 18 Feb 2018,109.0,246.0,2, other,9,16000000.0,16000000.0,1.0,0.042,294,1,1326,2,245, Medium, Medium,N/A,-0.49371,41016,-0.108,-0.187,-2.965,-3.029,0.197,2.499,-0.008,-0.008
live-stars, 15 Jan 2018, 15 Feb 2018,31.0,249.0,5, telecommunications,5,2518564.0,5037128.0,0.5,0.2,2308,5,6622,1,134, Medium, N/A,N/A,-0.60247,144179,-0.051,-0.169,-2.684,-2.739,0.063,0.128,-0.004,-0.004
shping, 22 Feb 2018, 23 Mar 2018,29.0,213.0,9, ecommerce,15,6631311.0,51010085.0,0.13,0.01,14302,3,5345,1,132, High, VeryLow,N/A,-0.9473,64,0.566,0.98,1.959,1.931,6.024,36.087,0.03,0.033
neverdie, 30 Jun 2017, 1 Sep 2017,63.0,416.0,1, gaming,2,5800000.0,10000000.0,0.58,0.25,42,0,1492,3,288, Low, N/A,0.64,-0.19269,43022,-0.071,-0.162,-2.571,-2.613,0.228,4.183,0.004,0.006
mercury-protocol, 24 Oct 2017, 24 Nov 2017,31.0,332.0,1, blockchain,15,4749479.0,19789496.0,0.24,0.043,750,0,5395,1,138, Medium, Low,0.52,-0.07035,42740,0.143,0.089,1.406,1.379,-0.42,-3.562,0.019,0.019
fundrequest, 20 Nov 2017, 01 Dec 2017,11.0,325.0,5, blockchain,11,12121040.0,14964247.0,0.81,0.48,9089,2,11958,1,121, Medium, Medium,0.6,-0.4906,55032,-0.253,-0.143,-2.264,-2.299,0.064,-2.094,-0.005,-0.006
well, 16 May 2018, 30 Jun 2018,45.0,114.0,1, fintech,11,15000000.0,27777778.0,0.54,0.1,12814,0,2336,2,124, High, Medium,N/A,-0.93126,147,0.137,1.086,2.171,2.159,0.876,8.489,0.049,0.05
rusgas, 17 Apr 2018, 11 Jun 2018,55.0,133.0,2, fintech,5,2207397.0,55184925.0,0.04,0.03,2179,0,629,2,117, Medium, N/A,N/A,-0.98537,400,0.191,0.046,0.738,0.719,-0.568,-7.688,0.01,0.009
authorship, 15 Aug 2017, 14 Sep 2017,30.0,403.0,1, other,2,2500000.0,6944444.0,0.36,0.042,114,1,11285,2,125, Medium, N/A,0.6,-0.32105,12714,0.099,0.11,1.753,1.739,0.35,3.921,0.019,0.018
fintab, 10 Dec 2017, 30 Jan 2018,51.0,265.0,12, other,13,50318.0,201272.0,0.25,0.4,61,0,1438,2,1183, N/A, N/A,N/A,-0.87096,1106,0.094,0.012,0.189,0.131,0.225,0.865,0.0,0.0
qvolta, 10 Oct 2017, 20 Oct 2017,10.0,367.0,7, fintech,4,729652.0,4560325.0,0.16,0.3031,1365,0,5,3,150, N/A, N/A,N/A,0.05285,40141,0.056,0.144,2.293,2.276,0.028,0.811,0.015,0.015
nitro, 30 Nov 2017, 26 Dec 2017,26.0,300.0,3, gaming,11,2702293.0,54045860.0,0.05,0.967,12018,2,3618,3,126, High, High,N/A,0.58221,131540,0.072,0.073,1.166,1.154,0.201,0.91,0.019,0.018
hycon, 30 Mar 2018, 11 May 2018,42.0,164.0,8, other,14,3648100.0,60801667.0,0.06,0.9,8294,0,3254,1,196, Medium, N/A,N/A,-0.95123,19141500,-0.335,-0.169,-2.68,-2.746,0.51,4.183,-0.01,-0.01
metadium, 17 Sep 2018, 22 Sep 2018,5.0,30.0,7, saas,6,10492100.0,10492100.0,1.0,0.0425,15986,0,1495,2,109, Medium, N/A,N/A,-0.66793,126179,-0.932,-1.614,-3.228,-3.263,-1.378,-3.921,-0.03,-0.029
dacc, 10 Jun 2018, 7 Jul 2018,27.0,107.0,3, other,10,13529004.0,14092712.0,0.96,0.0022,27862,0,11074,1,75, High, Medium,N/A,-0.19273,1552590,-0.19,-0.246,-3.898,-3.959,0.727,4.116,-0.005,-0.005
consentium, 15 Apr 2018, 30 Apr 2018,15.0,175.0,7, other,4,42000000.0,42000000.0,1.0,0.25,14498,2,8795,1,104, Medium, High,N/A,7.12,12992300,-0.234,-0.012,-0.19,-0.257,0.717,5.263,-0.003,-0.003
stockchain, 16 Mar 2018, 19 Mar 2018,3.0,217.0,7, other,8,2693450.0,2693450.0,1.0,0.0107,60261,0,55199,2,107, N/A, N/A,N/A,1.77991,271642,0.312,-0.034,-0.541,-0.572,0.314,2.34,-0.004,-0.004
essentia, 25 Jun 2018, 8 Jul 2018,13.0,106.0,6, saas,32,25500000.0,25500000.0,1.0,0.043,27207,1,17623,1,201, VeryHigh, Medium,0.92,0.10474,1649680,-0.44,-0.335,-5.317,-5.372,0.113,1.545,-0.022,-0.021
lemochain, 2 Apr 2018, 15 May 2018,43.0,160.0,7, other,15,7056000.0,7127273.0,0.99,0.0732,13208,0,5306,1,125, Medium, N/A,N/A,0.38273,1880730,-0.316,-0.266,-4.221,-4.265,0.063,1.991,-0.014,-0.014
asura-coin, 2 Jun 2018, 31 Jul 2018,59.0,83.0,9, gaming,8,4058000.0,11935294.0,0.34,0.0062,17387,0,9168,1,130, High, N/A,N/A,-0.76694,54152,8.608,14.909,29.818,29.767,-4.654,-80.0,0.146,0.124
insureum, 30 May 2018, 30 Jun 2018,31.0,114.0,8, insurance services,10,20000000.0,20000000.0,1.0,0.1,6615,0,1814,1,115, Medium, N/A,N/A,-0.4392,30699,2.52,4.364,8.729,8.638,7.25,20.455,0.066,0.034
bankera, 27 Nov 2017, 27 Feb 2018,92.0,237.0,5, fintech,7,15094919.0,15094919.0,1.0,0.02,18716,0,25415,1,136, High, Low,0.84,-0.4809,2604320,-0.588,-0.196,-3.114,-3.176,-0.104,-1.028,-0.004,-0.004
zen-protocol, 30 Nov 2017, 30 Dec 2017,30.0,296.0,12, blockchain,8,46000000.0,46000000.0,1.0,3.8683,4955,0,2740,2,181, Low, Medium,N/A,-0.8026,14109,-0.017,-0.121,-1.926,-1.977,0.609,3.669,-0.011,-0.011
divi, 25 Oct 2017, 21 Nov 2017,27.0,335.0,12, other,15,2592064.0,2592064.0,1.0,0.62,1830,0,5558,1,131, High, Low,N/A,-0.98771,11780,0.407,0.705,1.41,1.369,-0.927,-3.127,0.008,0.009
ubcoin-market, 2 Apr 2018, 27 Aug 2018,147.0,56.0,12, other,6,7477737.0,7477737.0,1.0,0.0343,2078,0,19228,1,131, N/A, N/A,N/A,-0.64169,19258,-0.154,-1.222,-2.444,-2.516,0.214,1.101,-0.018,-0.018
celsius, 16 Mar 2018, 23 Mar 2018,7.0,213.0,1, fintech,12,50000000.0,50000000.0,1.0,0.2,7796,0,20228,1,155, High, Medium,0.86,0.09404,13091,-0.201,-1.597,-3.194,-3.22,-3.54,-18.501,-0.042,-0.043
incodium, 17 Jul 2018, 27 Aug 2018,41.0,56.0,7, fintech,16,4000000.0,13793103.0,0.29,0.0093,94065,0,25660,1,169, Medium, N/A,N/A,-0.07301,2896,-0.302,-0.523,-1.046,-1.073,1.092,0.184,-0.01,-0.012
jsecoin, 11 Jul 2018, 11 Oct 2018,92.0,11.0,4, blockchain,12,11150.0,N/A,0.0,0.0026,4258,0,7230,2,288, VeryHigh, Medium,N/A,-0.13769,2742,-6.491,-11.243,-22.487,-22.582,1.441,-8.364,-0.065,-0.074
karma, 29 Nov 2017, 15 Dec 2017,16.0,311.0,2, other,17,10000000.0,10000000.0,1.0,0.01,1144,0,1108,1,165, N/A, N/A,N/A,-0.915,5107,0.142,0.064,1.009,0.97,-0.422,-2.324,0.014,0.013
budbo, 29 Jan 2018, 5 Mar 2018,35.0,231.0,7, other,17,30000000.0,52631579.0,0.57,0.35,2808,1,4643,1,98, Medium, N/A,0.8,-0.66625,67317,0.101,0.051,0.817,0.799,0.567,5.177,0.001,0.001
alttex, 3 Mar 2018, 1 Jun 2018,90.0,143.0,4, fintech,20,5740800.0,19795862.0,0.29,0.64,10077,3,9018,1,154, Medium, Medium,0.84,-0.99282,3555,0.135,0.136,2.155,2.138,0.115,-1.918,0.038,0.038
hero, 14 Sep 2017, 14 Oct 2017,30.0,373.0,5, fintech,13,36416517.0,173411986.0,0.21,0.0399,651,1,4161,1,84, Medium, N/A,0.72,7.53388,88370,-0.08,0.014,0.223,0.199,1.153,9.909,-0.002,-0.001
saifu, 15 Jan 2018, 30 Apr 2018,105.0,175.0,5, fintech,5,13593423.0,48547939.0,0.28,0.94,23471,0,26549,1,110, Medium, Medium,N/A,-0.93541,147659,0.025,0.083,1.321,1.264,0.356,2.867,0.004,0.004
xtrd, 20 Feb 2018, 31 Mar 2018,39.0,205.0,7, other,6,26000000.0,44827586.0,0.58,0.1,6567,0,7571,1,151, N/A, N/A,N/A,-0.95005,619,-0.029,0.023,0.365,0.329,0.261,1.086,0.001,0.0
kybernetwork, 31 Aug 2017, 15 Sep 2017,15.0,402.0,7, fintech,10,52000000.0,52000000.0,1.0,0.41,11662,0,91218,2,142, N/A, N/A,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kickico, 29 Aug 2017, 16 Sep 2017,18.0,401.0,2, other,16,21581925.0,21581925.0,1.0,0.0848,6040,2,10098,3,305, Medium, VeryLow,N/A,1.92713,29279,-0.114,-0.126,-2.002,-2.031,0.275,2.919,0.0,-0.0
bitdice, 15 Aug 2017, 15 Sep 2017,31.0,402.0,10, gambling,1,8748793.0,24996551.0,0.35,0.098,739,3,3416,2,162, N/A, N/A,0.68,0.52533,60084,0.111,0.184,2.919,2.868,-0.137,-1.299,0.004,0.003
substratum, 14 Aug 2017, 14 Sep 2017,31.0,403.0,1, blockchain,6,13800000.0,44516129.0,0.31,0.0744,2654,1,70628,1,98, N/A, N/A,0.74,-0.37212,41819,0.285,0.278,4.417,4.384,0.24,3.576,0.007,0.005
coss, 8 Aug 2017, 6 Sep 2017,29.0,411.0,7, fintech,24,3200000.0,64000000.0,0.05,0.0565,5009,2,17818,3,268, Medium, VeryLow,0.6,-0.19306,116130,0.397,0.121,1.917,1.887,0.159,1.061,0.008,0.007
indorse, 8 Aug 2017, 8 Sep 2017,31.0,409.0,7, blockchain,19,9247392.0,14915148.0,0.62,0.3067,39,2,8932,1,135, High, Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
viberate, 5 Sep 2017, 5 Sep 2017,0.0,412.0,5, telecommunications,19,12000000.0,12000000.0,1.0,0.1,4520,1,35665,2,114, High, VeryLow,0.74,1.74978,1490480,-0.187,-0.078,-1.245,-1.294,0.045,1.003,0.0,0.0
finshi-capital, 6 Sep 2017, 6 Oct 2017,30.0,381.0,7, other,4,21420275.0,21420275.0,1.0,1.0,289,7,583,1,97, N/A, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dmarket, 14 Nov 2017, 01 Dec 2017,17.0,325.0,2, gaming,4,19026768.0,52852133.0,0.36,0.63,1218,0,8301,1,99, High, VeryLow,N/A,0.54227,18992,-0.025,0.065,1.026,1.012,-0.14,1.094,0.014,0.015
agrello, 16 Jul 2017, 17 Aug 2017,32.0,431.0,5, blockchain,7,30100000.0,43000000.0,0.7,0.56,4485,1,14483,1,98, N/A, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skincoin, 21 Jun 2017, 21 Jul 2017,30.0,458.0,2, other,6,3292183.0,9976312.0,0.33,0.0361,665,1,6192,1,34, N/A, N/A,N/A,0.01911,9042,-0.176,-0.0,-0.006,-0.028,-0.0,1.369,0.006,0.006
pillar, 15 Jul 2017, 17 Jul 2017,2.0,462.0,4, other,30,20000000.0,50000000.0,0.4,0.097,700,1,13062,1,88, N/A, N/A,0.68,-0.23258,101274,0.243,0.064,1.02,0.982,0.124,1.508,0.006,0.006
sonm, 15 Jun 2017, 19 Jun 2017,4.0,490.0,2, blockchain,14,42000000.0,42000000.0,1.0,0.5911,8709,1,32458,1,51, N/A, N/A,0.6,-0.11724,86186,-0.551,-0.097,-1.54,-1.572,-0.018,0.763,0.002,0.002
civic, 21 Jun 2017, 22 Jun 2017,1.0,487.0,1, blockchain,2,33000000.0,33000000.0,1.0,0.1,8220,1,88508,2,165, N/A, N/A,N/A,0.7672,9750800,0.18,0.142,2.247,2.218,0.072,1.282,0.004,0.0
voise, 6 May 2017, 6 Jun 2017,31.0,503.0,5, other,4,64651.0,N/A,0.0,N/A,7580,1,19847,1,84, N/A, N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metal, 9 Jun 2017, 9 Jun 2017,0.0,500.0,1, other,7,N/A,N/A,1.0,0.18,178,1,32750,1,187, N/A, N/A,N/A,8.27778,2843520,0.351,0.297,4.718,4.689,0.015,0.691,0.004,-0.003
mobilego, 25 Apr 2017, 25 May 2017,30.0,515.0,1, gaming,8,53000000.0,53000000.0,1.0,0.76,2717,0,307,1,104, Medium, N/A,N/A,2.53947,187166,-0.047,-0.015,-0.239,-0.271,0.093,2.607,0.003,0.004
darcrus, 21 Dec 2016, 26 Dec 2016,5.0,665.0,12, other,3,29742.0,129313.0,0.23,0.02,1916,1,9141,1,120, N/A, N/A,0.4,0.05015,6268,0.361,0.165,2.626,2.585,-0.063,0.624,0.029,0.036
