coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
metoken,23 Aug 2018,22 Oct 2018,60.0,172.0,12,other,5,N/A,12000000.0,N/A,0.054,1183,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptosouk,22 Aug 2018,21 Sep 2018,30.0,203.0,12,blockchain,5,N/A,11000000.0,N/A,0.5,1183,0,9781,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eventrabbt,17 Apr 2018,22 Jun 2018,66.0,294.0,12,blockchain,N/A,N/A,12000000.0,N/A,0.015,1183,0,3826,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
advertiza,22 Aug 2018,28 Feb 2019,190.0,43.0,12,blockchain,5,N/A,N/A,N/A,0.1,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
miboodle,1 Aug 2018,22 Jan 2019,174.0,80.0,12,blockchain,12,N/A,20000000.0,N/A,0.01,1183,0,10945,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
betlycoin,21 Aug 2018,10 Oct 2018,50.0,184.0,12,blockchain,N/A,N/A,22500000.0,N/A,0.5,1183,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cointradebase,10 Jul 2018,25 Dec 2018,168.0,108.0,12,blockchain,2,N/A,12749000.0,N/A,0.2,1183,0,3292,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rubius,21 Aug 2018,25 Sep 2018,35.0,199.0,12,fintech,16,1848705.0,2009462.0,0.92,0.0295,1183,0,5975,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
idgo,21 Aug 2018,21 Sep 2018,31.0,203.0,12,other,14,N/A,22292100.0,N/A,0.047,1183,0,998,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sprinklecoin,20 Aug 2018,20 Sep 2018,31.0,204.0,12,fintech,14,N/A,100000000.0,N/A,0.6,1183,0,31,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bittech,20 Aug 2018,19 Nov 2018,91.0,144.0,12,blockchain,12,N/A,100000000.0,N/A,1.0,1183,0,N/A,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccet,20 Aug 2018,20 Sep 2018,31.0,204.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamebroker,20 Aug 2018,09 Sep 2018,20.0,215.0,12,blockchain,N/A,N/A,4830000.0,N/A,0.6,1183,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockkonnect,20 Aug 2018,17 Oct 2018,58.0,177.0,12,blockchain,5,N/A,900000.0,N/A,0.015,1183,0,0,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oryxian,20 Aug 2018,20 Sep 2018,31.0,204.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
daox,5 Sep 2018,14 Nov 2018,70.0,149.0,12,blockchain,14,N/A,4652000.0,N/A,0.2509,1183,0,24465,3.5,303.0,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
k-systems,6 Sep 2018,31 Dec 2018,116.0,102.0,12,blockchain,8,N/A,1246080.0,N/A,0.046,1183,0,3013,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iuvocoin,20 Aug 2018,20 Sep 2018,31.0,204.0,12,fintech,N/A,N/A,838000.0,N/A,0.2,1183,0,N/A,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moneynet,20 Aug 2018,13 Oct 2018,54.0,181.0,12,blockchain,13,N/A,3385000.0,N/A,0.0004,1183,0,1320,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
platio,20 Aug 2018,28 Feb 2019,192.0,43.0,12,blockchain,N/A,N/A,39531375.0,N/A,0.153,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
millioncoin,18 Aug 2018,17 Dec 2018,121.0,116.0,12,fintech,14,N/A,4153600.0,N/A,N/A,1183,0,283,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
freldo,17 Aug 2018,31 Dec 2018,136.0,102.0,12,blockchain,8,20172828.0,20172828.0,1.0,0.4,1183,0,5268,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
worldopo,17 Aug 2018,1 Mar 2019,196.0,42.0,12,other,12,3392000.0,17852632.0,0.19,0.2,1183,2,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fanfare,17 Aug 2018,31 Oct 2018,75.0,163.0,12,blockchain,7,9000000.0,39130435.0,0.23,0.0197,1183,0,21205,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kudo,16 Aug 2018,13 Dec 2018,119.0,120.0,12,blockchain,2,N/A,20000000.0,N/A,0.056,1183,0,664,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hunimal,16 Aug 2018,31 Aug 2018,15.0,224.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1183,0,N/A,N/A,N/A,Medium,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
voltgo,16 Aug 2018,29 Aug 2018,13.0,226.0,12,blockchain,7,N/A,35000000.0,N/A,0.35,1183,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockvest,01 Jul 2018,30 Sep 2018,91.0,194.0,1,blockchain,24,N/A,32500000.0,N/A,1.0,1183,0,N/A,N/A,N/A,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rebons,15 Aug 2018,15 Sep 2018,31.0,209.0,12,blockchain,4,N/A,3996000.0,N/A,0.666,1183,0,1056,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
agora,15 Aug 2018,15 Sep 2018,31.0,209.0,12,blockchain,12,N/A,20000000.0,N/A,0.051,1183,0,10384,3.5,303.0,High,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
icebreakerar,15 Oct 2018,15 Nov 2018,31.0,148.0,12,blockchain,10,N/A,17900000.0,N/A,0.09,1183,0,365,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
chainconnect,15 Aug 2018,15 Sep 2018,31.0,209.0,12,blockchain,5,N/A,27040000.0,N/A,0.169,1183,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
supporter,15 Aug 2018,15 Sep 2018,31.0,209.0,12,blockchain,11,N/A,20000000.0,N/A,0.02,1183,0,2436,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gapro,28 Sep 2018,4 Jan 2019,98.0,98.0,12,other,4,N/A,50000000.0,N/A,0.5,1183,0,3061,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cardonio,15 Aug 2018,15 Feb 2019,184.0,56.0,12,blockchain,11,N/A,540000000.0,N/A,1.5,1183,0,12862,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
swachhcoin,15 Aug 2018,10 Nov 2018,87.0,153.0,12,blockchain,14,11000000.0,15068493.0,0.73,0.072,1183,0,30936,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
careonchain,15 Aug 2018,15 Nov 2018,92.0,148.0,12,blockchain,9,2000000.0,20000000.0,0.1,0.24,1183,0,20085,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
monarch,15 Aug 2018,30 Jun 2019,319.0,-79.0,12,blockchain,11,N/A,50000000.0,N/A,0.25,1183,0,14570,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
firmo,14 Aug 2018,19 Sep 2018,36.0,205.0,12,fintech,19,N/A,N/A,N/A,0.158,1183,0,493,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oppopenwifi,14 Aug 2018,15 Jan 2019,154.0,87.0,12,other,17,4462120.0,40564727.0,0.11,0.4,1183,0,8637,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
teambrella,16 Jul 2018,05 Sep 2018,51.0,219.0,12,blockchain,7,N/A,10000.0,N/A,0.001,1183,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
superfruit,18 Jun 2018,12 Oct 2018,116.0,182.0,12,blockchain,6,1000000.0,3030303.0,0.33,0.1,1183,0,9,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crowdprecision,13 Aug 2018,10 Sep 2018,28.0,214.0,12,blockchain,4,N/A,5914200.0,N/A,0.004,1183,0,142,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartsignals,12 Aug 2018,30 Sep 2018,49.0,194.0,12,blockchain,N/A,N/A,10982400.0,N/A,0.832,1183,0,7,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arbitao,12 Aug 2018,09 Sep 2018,28.0,215.0,12,fintech,11,N/A,48000000.0,N/A,0.1,1183,0,1279,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
labtorum,12 Aug 2018,4 Sep 2018,23.0,220.0,12,fintech,15,N/A,90166538.0,N/A,0.0014,1183,0,2008,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
redfund,12 Aug 2018,26 Aug 2018,14.0,229.0,12,other,7,N/A,N/A,N/A,0.2749,1183,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitleaguecoin,12 Aug 2018,12 Sep 2018,31.0,212.0,12,blockchain,11,N/A,10634000.0,N/A,0.2,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trilliant,11 Aug 2018,25 Aug 2018,14.0,230.0,12,blockchain,5,N/A,11102400.0,N/A,0.832,1183,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etolar,11 Aug 2018,30 Sep 2018,50.0,194.0,12,blockchain,3,N/A,56950000.0,N/A,0.01,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
teledactyl,11 Aug 2018,18 Sep 2018,38.0,206.0,12,blockchain,9,N/A,25000000.0,N/A,0.0105,1183,0,95,3.5,303.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
enumbra,11 Aug 2018,10 Sep 2018,30.0,214.0,12,blockchain,N/A,N/A,60333000000.0,N/A,0.5,1183,0,23,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
spade,10 Aug 2018,25 Oct 2018,76.0,169.0,12,blockchain,4,2933125.0,2992985.0,0.98,1.25,1183,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
infracoins,10 Aug 2018,31 Oct 2018,82.0,163.0,12,blockchain,6,N/A,30000000.0,N/A,1.25,1183,0,3706,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
scanetchain,1 Apr 2018,10 Sep 2018,162.0,214.0,12,blockchain,22,5866322.0,7927462.0,0.74,0.0396,1183,0,6558,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitsong,10 Aug 2018,15 Dec 2018,127.0,118.0,12,other,18,38000.0,N/A,0.0,0.062,1183,0,3234,3.5,303.0,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ruby-x,10 Aug 2018,17 Sep 2018,38.0,207.0,12,blockchain,N/A,N/A,200000000.0,N/A,N/A,1183,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
peoples,10 Aug 2018,24 Sep 2018,45.0,200.0,12,blockchain,5,N/A,7200000.0,N/A,1.0,1183,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gemvault,08 Aug 2018,08 Sep 2018,31.0,216.0,12,blockchain,N/A,N/A,91000000.0,N/A,0.65,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kryptopal,8 Aug 2018,6 Oct 2018,59.0,188.0,12,blockchain,13,N/A,30000000.0,N/A,0.04,1183,0,577,3.5,303.0,Low,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xinfinity,8 Aug 2018,31 Aug 2018,23.0,224.0,12,other,6,22800000.0,24000000.0,0.95,0.1,1183,0,N/A,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
revenyou,8 Aug 2018,30 Nov 2018,114.0,133.0,12,blockchain,14,70000.0,411765.0,0.17,0.0116,1183,0,1116,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
defund,07 Aug 2018,06 Sep 2018,30.0,218.0,12,blockchain,2,N/A,2546980.0,N/A,0.015,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nonecoin,14 Jul 2018,28 Aug 2018,45.0,227.0,12,blockchain,28,30000.0,1000000.0,0.03,0.15,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elpis,6 Aug 2018,11 Oct 2018,66.0,183.0,12,blockchain,19,1300000.0,10000000.0,0.13,0.08,1183,0,1934,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lookrev,08 Sep 2017,30 Sep 2018,387.0,194.0,1,blockchain,8,N/A,30000000.0,N/A,0.19,1183,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medchain,6 Aug 2018,5 Sep 2018,30.0,219.0,12,blockchain,15,467396.0,15579867.0,0.03,0.43,1183,0,5301,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
developeo,06 Aug 2018,06 Sep 2018,31.0,218.0,12,blockchain,15,N/A,50000000.0,N/A,0.4,1183,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elamachain,6 Aug 2018,1 Oct 2018,56.0,193.0,12,blockchain,9,N/A,52000000.0,N/A,0.08,1183,0,111,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vreo,04 Aug 2018,01 Sep 2018,28.0,223.0,12,blockchain,9,N/A,22500000.0,N/A,0.05,1183,0,3146,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
leadrex,4 Aug 2018,9 Nov 2018,97.0,154.0,12,blockchain,12,3152440.0,3152440.0,1.0,0.1062,1183,0,8109,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tradetex,03 Aug 2018,24 Nov 2018,113.0,139.0,12,blockchain,N/A,N/A,15000000.0,N/A,1.0,1183,0,N/A,N/A,N/A,High,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dxchain,3 Aug 2018,6 Aug 2018,3.0,249.0,12,other,12,20500000.0,21578947.0,0.95,0.0014,1183,0,31149,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
exbitrade,3 Aug 2018,31 Aug 2018,28.0,224.0,12,blockchain,8,N/A,2816600.0,N/A,0.0113,1183,0,21,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valueticket,02 Aug 2018,30 Sep 2018,59.0,194.0,12,blockchain,N/A,N/A,60000000.0,N/A,1.0,1183,0,73,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coalichain,02 Aug 2018,11 Nov 2018,101.0,152.0,12,blockchain,23,N/A,33000000.0,N/A,0.18,1183,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
subaj,02 Aug 2018,31 Oct 2018,90.0,163.0,12,blockchain,8,N/A,70000000.0,N/A,0.05,1183,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nursetoken,01 Aug 2018,31 Oct 2018,91.0,163.0,12,blockchain,3,N/A,17558330.0,N/A,0.16,1183,0,25348,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yondo,01 Aug 2018,31 Aug 2018,30.0,224.0,12,blockchain,N/A,N/A,20000000.0,N/A,0.2,1183,0,6808,1.6,115.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
quanta,01 Aug 2018,01 Sep 2018,31.0,223.0,12,blockchain,7,N/A,5000000.0,N/A,N/A,1183,0,6562,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pallium,01 Aug 2018,01 May 2019,273.0,-19.0,12,blockchain,8,48544.0,4854400.0,0.01,0.084,1183,0,64,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vectorzilla,01 Aug 2018,31 Aug 2018,30.0,224.0,12,blockchain,11,69000.0,6900000.0,0.01,0.695,1183,0,634,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wxrally,01 Aug 2018,01 Oct 2018,61.0,193.0,12,blockchain,7,N/A,82437200.0,N/A,0.025,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
previsione,01 Aug 2018,28 Aug 2018,27.0,227.0,12,blockchain,4,N/A,25000000.0,N/A,1.465,1183,0,74,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
conterium,4 Jun 2018,30 Sep 2018,118.0,194.0,12,blockchain,8,N/A,30000000.0,N/A,0.02,1183,0,N/A,3.5,303.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockonomics,1 Aug 2018,15 Aug 2018,14.0,240.0,12,blockchain,7,N/A,10000000.0,N/A,0.02,1183,0,3469,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nwpsolution,01 Dec 2018,31 Jan 2019,61.0,71.0,12,other,9,N/A,700000.0,N/A,0.05,1183,0,2299,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
avatara,1 Aug 2018,15 Oct 2018,75.0,179.0,12,blockchain,12,N/A,6324000.0,N/A,0.0021,1183,0,7415,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stepcoin,01 Aug 2018,01 Sep 2018,31.0,223.0,12,blockchain,3,N/A,21000000.0,N/A,0.42,1183,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
znaq,1 Oct 2018,31 Oct 2018,30.0,163.0,12,blockchain,22,N/A,64000000.0,N/A,3.2,1183,0,310,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tootyr,01 Aug 2018,31 Aug 2018,30.0,224.0,12,blockchain,5,N/A,10000000.0,N/A,0.042,1183,0,N/A,N/A,N/A,VeryLow,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
release,01 Aug 2018,30 Apr 2019,272.0,-18.0,12,blockchain,7,N/A,N/A,N/A,0.001,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
buddy,01 Aug 2018,29 Oct 2018,89.0,165.0,12,blockchain,17,N/A,12460800.0,N/A,0.084,1183,0,33293,3.5,303.0,VeryHigh,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bluegold,1 Aug 2018,31 Dec 2018,152.0,102.0,12,blockchain,11,N/A,3000000.0,N/A,1.0,1183,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
betley,2 Aug 2018,1 Sep 2018,30.0,223.0,12,blockchain,8,N/A,288000.0,N/A,0.0288,1183,0,169,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
winiota,1 Jul 2018,1 Sep 2018,62.0,223.0,12,blockchain,12,N/A,7088640.0,N/A,0.0206,1183,0,8158,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alluxe,23 Aug 2018,26 Sep 2018,34.0,198.0,12,blockchain,7,N/A,16500000.0,N/A,0.1108,1183,0,7155,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
joops,01 Aug 2018,31 Aug 2018,30.0,224.0,12,blockchain,3,N/A,5000000.0,N/A,0.02,1183,0,1753,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
earthcycle,1 Sep 2018,1 Feb 2019,153.0,70.0,12,blockchain,5,16400000.0,546666667.0,0.03,0.8,1183,0,N/A,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinmarketalert,01 Aug 2018,30 Sep 2018,60.0,194.0,12,blockchain,4,N/A,35000000.0,N/A,0.1,1183,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
burncoin,01 Aug 2018,30 Aug 2018,29.0,225.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,1183,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inrating,01 Aug 2018,31 Oct 2018,91.0,163.0,12,blockchain,4,N/A,15000000.0,N/A,1.0,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eharvesthub,01 Aug 2018,15 Sep 2018,45.0,209.0,12,blockchain,14,N/A,15000000.0,N/A,0.3,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
